,공시고유번호,상장코드,최종수정일,회사명
0,00114871, ,20190225,동남
0,00887700, ,20190221,부경식품
0,01212499, ,20190221,봄푸드서비스
0,00916048, ,20190221,성창아이엔디
0,00539724, ,20190221,원에스티
0,00370653, ,20190221,파코
0,01081640, ,20190221,승진에프앤씨
0,01168365, ,20190221,동연엘시엠
0,01023840, ,20190221,네비웍스
0,00226501, ,20190221,동양판넬공업
0,01019546, ,20190221,엔컴
0,01289710, ,20190221,유영화학
0,01071236, ,20190221,대동커튼월
0,01019023, ,20190221,도루코리빙
0,00107792, ,20190221,남정개발
0,01158748, ,20190221,아름주택건설
0,00834294, ,20190221,윤영테크
0,01157749, ,20190221,태양알루미늄
0,01162033, ,20190221,딜던쉐어즈
0,00623838, ,20190221,크리오스
0,00913786, ,20190221,동해산업
0,01175222, ,20190221,솔빛주택건설
0,01303746, ,20190221,중용개발
0,00204907, ,20190221,보쉬전장
0,00161365, ,20190221,한무쇼핑
0,00146427,058450,20190221,일야
0,01299869, ,20190221,에이플러스세종
0,00664358, ,20190221,미성강업
0,00938925, ,20190221,주은
0,00635170, ,20190221,대동백화점
0,00569877, ,20190221,태평양자원무역
0,01023567, ,20190221,유라
0,01291964, ,20190221,청산학원
0,00210412, ,20190221,한광전기공업
0,00918143, ,20190221,대성정공
0,00963329, ,20190221,황해전기
0,01172818, ,20190221,휴먼공간개발
0,01155033, ,20190221,원파크
0,00110848, ,20190221,대신EDI
0,01304602, ,20190225,첨단아이비씨
0,00445319, ,20190225,미라보콘크리트
0,00667850, ,20190225,유신메디칼
0,01263785, ,20190225,한국파렛트풀
0,00816960, ,20190225,대륜중공업
0,01218989, ,20190225,장현금속
0,01213531, ,20190225,엠케이에스
0,00803665, ,20190218,브이피
0,01136074, ,20190218,대광고분자
0,01334311, ,20190218,엘제이영컴퍼니
0,00694535, ,20190218,여수복합신도시개발
0,01220744, ,20190218,아하식품
0,01289668, ,20190218,신광선박
0,00359924, ,20190218,디앨
0,00942593, ,20190218,제이씨코리아
0,01205569, ,20190218,트윈정
0,01025750, ,20190218,서울특수강
0,00815828, ,20190218,고원금속
0,01085600, ,20190225,인성데이타
0,01289978, ,20190225,효림기업
0,01017007, ,20190225,득주철강
0,01087556, ,20190225,동광명품도어
0,00820398, ,20190225,아성에이치엠피
0,01284876, ,20190225,인스피언
0,00184922, ,20190225,유니콘미싱공업
0,00864806, ,20190225,매크로드
0,00608662, ,20190225,대양씨앤씨
0,01332021, ,20190225,문힐파크타워
0,00491318, ,20190225,신도시개발
0,01070459, ,20190225,미래제약
0,00589385, ,20190225,금호리조트
0,00465100, ,20190225,상록수제일차유동화전문유한회사
0,00138783, ,20190225,아시아나에어포트
0,00955551, ,20181030,유더블유제칠차유동화전문유한회사
0,00767284, ,20190225,정산컴퍼니
0,00956860, ,20190225,대윤기업
0,00145075, ,20190225,유풍
0,00623263, ,20190225,데스코
0,01219872, ,20190225,마산힐링네스트
0,01296765, ,20190225,탑프리시전
0,00366845,065130,20190225,탑엔지니어링
0,00215903, ,20190225,일성안티몬
0,01331369, ,20190225,대원씨앤엠
0,01069064, ,20190225,신한포장
0,00566773, ,20190225,한국전광
0,00965275, ,20190225,탑인터큐브
0,00813662, ,20190225,이온
0,01039832, ,20190225,송파자원
0,01038310, ,20190225,태영열처리
0,00928849, ,20190226,케이티서비스남부
0,01030479, ,20190226,범석엔지니어링
0,00810106, ,20190226,비전엑스아시아
0,00480613, ,20190226,대신철강
0,00112509, ,20190226,대준산업
0,01259852, ,20190226,세화종합관리
0,01332012, ,20190226,럭키환경건설
0,00818010, ,20190226,아론
0,00891800, ,20190226,아이피지포토닉스코리아
0,01012792, ,20190226,우성오토콘
0,00534330, ,20190226,비티엑스코리아
0,00767992, ,20190226,비엔씨티
0,01010192, ,20190226,씨엔에이대부
0,00237914, ,20190226,동광
0,01214415, ,20190226,비티엠써비스
0,01148662, ,20190226,케이지산업개발
0,00524519, ,20190226,인터불고컨트리클럽
0,01114124, ,20190226,강원남부주민
0,00571289, ,20190226,랜드미
0,00878298, ,20190226,야드엘어패럴
0,00791351, ,20190226,페럼인프라
0,00451453, ,20190226,에스에이씨
0,00619570, ,20190226,서원기술
0,00372934, ,20190226,디자인하우스
0,00488873, ,20190226,일진기업
0,00529231, ,20190226,경부철강
0,00971850, ,20190226,대흥
0,00551267, ,20190226,한국몰드
0,00510020, ,20190226,피엔지건설
0,00411880, ,20190226,성일건설
0,01309591, ,20190226,에이플러스코리아
0,01334621, ,20190226,상지피앤디
0,00683247, ,20190226,에프엠케이
0,00315629, ,20190226,대한중천산업
0,00118974, ,20190226,심로악기
0,00239064, ,20190218,디케이오스텍
0,01209945, ,20190218,카마다코리아
0,00678315, ,20190218,디엔컴퍼니
0,00876838, ,20190218,푸른울산
0,01010253, ,20190218,짐메이트
0,00414276, ,20190218,성창인터패션
0,00144012,008370,20190218,원풍
0,00968315, ,20190218,엠서클
0,01082746, ,20190218,선우탱커
0,00653291, ,20190218,서남해안레저
0,00144021,008290,20190218,원풍물산
0,00147259, ,20190218,전북도시가스
0,00984599, ,20190218,봉신로드셀
0,00131656, ,20190218,에스앤에스밸브
0,00926355, ,20190218,평안에너지
0,00113669, ,20190218,호텔프리마
0,00521114, ,20190218,오성
0,01297542, ,20190218,중선아이티씨
0,01337293, ,20181030,시한종합건설
0,00205386, ,20190225,성훈엔지니어링
0,01113718,226950,20190225,올릭스
0,01354661, ,20190225,폭스브레인홀딩스
0,01021000, ,20190225,트윈시스템
0,01083000, ,20190225,케이엔에프인터내셔날
0,00969837, ,20190225,애강
0,00668488, ,20190225,한국파파존스
0,01012118, ,20190225,하성이앤씨건설
0,00871019, ,20190225,도준해운
0,01075065, ,20190225,한영모터스
0,00449209, ,20190225,백산철강
0,00193133, ,20190225,삼보건영
0,00875981, ,20190225,코나엠
0,00361381,054950,20190225,제이브이엠
0,01178283, ,20181012,써니모아제이차
0,01272428, ,20181012,써니스마트제십차
0,01272437, ,20181012,에스솔루션제이차
0,01285501, ,20181012,엠에스가디
0,01126101, ,20181012,우리인터내셔널제일차
0,01123919, ,20181012,전력케이블제일차
0,01272446, ,20181012,제이에스분당
0,00207223,026260,20181012,위너지스
0,01216088, ,20181012,골드코스트
0,01005631, ,20181012,제이씨케이제일차
0,01138249, ,20190211,중현씨앤씨
0,01296729, ,20190211,에스씨에스프로
0,01148325, ,20190211,케이비에이치
0,00868264, ,20190211,성진테크
0,00821643, ,20190211,오페
0,00517096, ,20190211,벽암개발
0,00175526, ,20190211,경성섬유
0,01073100, ,20190211,명원엘리베이터
0,00817002, ,20190211,메디칼드림
0,01300730, ,20190213,엘에이치개발
0,00178958, ,20190213,동일냉장
0,00257811, ,20190213,알포메
0,00226413, ,20190213,평화주택건설
0,00160940, ,20190213,한도
0,00454265,087220,20190213,스틸플라워
0,01255209, ,20190213,케이에스아이
0,00760892, ,20190213,샘시스템
0,00205191, ,20190213,삼양발브종합메이커
0,00648484, ,20190213,한국에머슨일렉트릭
0,00160621,003350,20190213,한국화장품제조
0,00442419, ,20190213,풍림푸드
0,00670580, ,20190213,교아건설
0,01325368, ,20190213,열림씨앤피
0,01342462, ,20181205,리바운스제팔차
0,01222007, ,20190225,아이씨알
0,00626048, ,20190225,연합정보통신
0,00941752, ,20190225,다농엘마트
0,01230185, ,20190225,금광중공업
0,01296774, ,20190225,마노디앤디
0,01153424, ,20190225,세일산업
0,00498728, ,20190225,경기방송
0,01305009, ,20190225,시스윈일렉트로닉스
0,01253511, ,20190225,대현알앤디
0,00690043, ,20190225,선우실업
0,01286005, ,20190225,두경산업개발
0,00877323, ,20190225,동구
0,00452522, ,20190225,맞빛건설산업
0,00821245, ,20190225,나비스
0,01223194, ,20190225,신화엠텍
0,01165508, ,20190225,디에스피원
0,00834063, ,20190225,신기산업
0,01137277, ,20190225,한국기전금속
0,00785350, ,20190225,원영산업
0,00860819, ,20190225,하이에어공조
0,01173844, ,20190225,보라테크
0,00808518, ,20190225,대진지피아이
0,01329081, ,20190225,주리주
0,00863393, ,20190225,바텍이엔지
0,01145744, ,20190225,케이씨엠
0,01082472, ,20190225,베올리아코리아에너지
0,00677219, ,20190225,청솔개발
0,01037472, ,20190225,한불에너지관리
0,00111227,006580,20190225,대양제지
0,01071193, ,20190225,에스에프이노베이션
0,00342182, ,20190225,선재하이테크
0,01353334, ,20190225,에스앤지홀딩스서울
0,00146092, ,20190225,일동
0,01294679, ,20190225,일동토건
0,00673356, ,20190225,리더스
0,01135075, ,20190225,제로웹
0,01074941, ,20190225,부원화학
0,00221083, ,20190225,진서
0,00640613, ,20190225,다원산업
0,00122223, ,20190225,오리엔스금속
0,00962199, ,20190221,선일일렉콤
0,00157016, ,20190221,롯데네슬레코리아
0,01075676, ,20190221,고원화성
0,00219431, ,20190221,고려제지
0,00925790, ,20190221,우성포마
0,00603108, ,20190221,한엘
0,00929547, ,20190221,베베쿡
0,00960890, ,20190221,신비건설
0,00868769, ,20190221,파미
0,01355378, ,20190221,제이에스앤파트너스
0,01022470, ,20190221,현대성형기
0,01029826, ,20190221,덕림제주샹그릴라호텔
0,01289826, ,20190221,뉴스1
0,01170935, ,20190221,리아타운
0,00488280, ,20190221,에스티씨
0,01333862, ,20181005,알프스보석궁전테마파크뮤지엄
0,01330795, ,20181005,코너
0,01331466, ,20181005,에스파임
0,01327232, ,20181005,라미개발
0,01327205, ,20181005,포르스건설
0,01206595, ,20181005,글로벌푸드파트너스제오차
0,01270882, ,20181005,마리나베이베스트
0,01250189, ,20181005,밴드오브브라더스제육차
0,01122956, ,20190225,금성이엔씨
0,01079654, ,20190225,엘리종합건설
0,01213337, ,20190225,보성환경이엔텍
0,00915562, ,20190225,대산대부
0,00616379, ,20190225,지텍
0,00970231, ,20190225,에스에스뉴테크
0,01021231, ,20190225,거금솔라파크
0,01213522, ,20190225,수광산업
0,00300478, ,20190225,티에프오인더스트리
0,01018495, ,20190225,현대기계산업
0,01138610, ,20190225,성도
0,01221576, ,20190225,일광여객자동차
0,01141535, ,20190225,보원
0,01072305, ,20190225,휴먼라이프
0,00577849, ,20190225,에이스스틸
0,00663562, ,20190225,오크라인
0,00495323, ,20190218,MS이엔지
0,01261547, ,20190218,에스케이테크
0,01297676, ,20190218,대석개발
0,00863029, ,20190218,한성볼트
0,00416052, ,20190218,우인웨이브
0,00803692, ,20190218,스카이쏠라
0,00494184, ,20190218,코우산업
0,00241971, ,20190218,건아정보기술
0,00609175, ,20190218,케이피아이씨코포레이션
0,00483391, ,20190218,한국토프톤
0,01210826, ,20190218,신환
0,01143375, ,20190218,파주양주통일빌리지
0,01285024, ,20190218,에스제이디엔디
0,01013214, ,20190218,한신비텍
0,00867177, ,20190218,인제통일빌리지
0,00614122, ,20190218,쏠라산업개발
0,00175739, ,20190218,고려도토
0,01213142, ,20190218,골판지박스
0,01014134, ,20190218,보광씨티
0,01222052, ,20190225,다솜테크
0,01100370, ,20190225,에어서울
0,00122056,003650,20190225,미창석유공업
0,00629735, ,20190225,미래
0,00660158, ,20190225,씨넷쉬핑
0,00123806, ,20190225,부라더상사
0,01292981, ,20190225,보영테크
0,01213975, ,20190225,아네스트건설
0,00330044,050110,20190225,캠시스
0,00386034, ,20190225,나우스넷
0,01301359, ,20190225,비케이씨
0,01293397, ,20190225,이삭
0,00449698, ,20190225,한국안테나
0,01025884, ,20190225,한국보싸드
0,00611286,191600,20190225,티케이씨
0,00155452,023900,20190225,풍국주정
0,01084513, ,20190225,제이앤비
0,00367118, ,20190225,태원식품산업
0,01246654, ,20190225,엘에스신소재
0,00606275, ,20190225,대한철강
0,00222408, ,20190225,신안캐피탈
0,00223610, ,20190225,삼원에프에이
0,00360674,056360,20190225,코위버
0,01031690, ,20190225,아리온
0,01297649, ,20190225,대복해운
0,00570712, ,20190225,태양전기
0,00872115, ,20190225,엘비
0,00922942, ,20190225,유엠아이
0,01228010, ,20190226,태창운수
0,01085202, ,20190226,금오금속공업
0,01155343, ,20190226,지엘피코리아
0,01021019, ,20190226,신성스틸
0,00974282, ,20190226,야드엘파이낸스
0,01286777, ,20190226,하람아이엔디
0,01309050, ,20190226,유니코하이테크
0,00940391, ,20190226,케이앤케이
0,00351898, ,20190226,송옥개발
0,00620488, ,20190226,액트캐쉬
0,01301933, ,20190226,준인베스트
0,00819903, ,20190226,두진양행
0,01155307, ,20190226,우양정공
0,01137347, ,20190226,상미에어텍
0,01328107, ,20190226,명진기업
0,01071722, ,20190226,굿모닝월드
0,01252673, ,20190226,에스에스홀딩스
0,00818481, ,20190226,재향군인회상조회
0,00317070, ,20190226,정우산기
0,01079724, ,20190226,대덕에이엠티
0,01080933, ,20190226,비티에스
0,01018732, ,20190226,비타바이오
0,00604888, ,20190226,금하에스앤아이
0,00443524, ,20190226,대유코아
0,01068366, ,20190226,리베에이엠씨대부
0,00608422, ,20190226,한국체인모터
0,00966830, ,20190226,부페파크
0,01140846, ,20190226,에프엔지리서치
0,01215371, ,20190226,대진종합금속
0,00965062,189350,20190226,코셋
0,01087617, ,20190226,신우식품
0,00610038, ,20190226,씨.에스코리아
0,00409317, ,20190226,코오롱아우토
0,00528649, ,20190226,아이앤에스
0,01294785, ,20190226,그레이스인터내셔날
0,01224652, ,20190226,에스엠아이
0,00914402, ,20190118,네오셈
0,00910549, ,20190118,서원팰러스
0,00866363, ,20190118,스바루코리아
0,01047743, ,20181214,보령터미널제일차
0,01132768, ,20190125,메가타워
0,01351831, ,20190125,에스비에스아프리카티비
0,01248713, ,20190125,화성물산
0,01216024, ,20181012,인베스트팜랜드제이차
0,01272996, ,20181012,그레이트챌린지제십오차
0,01246007, ,20181012,뉴스타제이제일차
0,01305595, ,20181012,로얄엠제이제일차
0,01323254, ,20181012,제이씨디비제일차
0,01305568, ,20181012,제이에스빅토리
0,01305559, ,20181012,제이에스위너
0,01312267, ,20181012,제이제이지제삼차
0,01312276, ,20181012,지큐제삼차
0,01323245, ,20181012,티유제일차
0,01216033, ,20181012,인베스트팜랜드제삼차
0,01321575, ,20181012,뉴스타트연경
0,00153241, ,20190211,타워호텔
0,01147982, ,20190211,위례에이엠씨
0,01353626, ,20190211,현대미래파트너스
0,01135659, ,20190211,덕산지에스
0,00593403, ,20190211,보그워너티티에스오창
0,00565880, ,20190211,한영과학
0,01146257, ,20190211,디에이치케이제오차
0,00945235, ,20190211,신보2012제16차유동화전문유한회사
0,00369578, ,20190211,바이오세움
0,01303490, ,20190211,위마스터
0,01207433, ,20190211,용성패키지
0,00813325, ,20190211,나래
0,01302710, ,20190211,더채움
0,00809678, ,20190211,세경오토
0,01226669, ,20190211,유앤아이홀딩스
0,00406277, ,20190213,에프에스코리아
0,00484530, ,20190213,천일페인트
0,01088078, ,20190213,에스지이건설
0,00577113, ,20190213,정인텍스타일
0,01303153, ,20190213,반디프린팅
0,00490294, ,20190213,서대산드림리조트
0,00923914, ,20190213,영지산업
0,00317627, ,20190213,서울벽지
0,01284627, ,20190213,트레바이오
0,01298231, ,20190213,농업회사법인나래
0,00816119, ,20190213,캠퍼스라인
0,00623485, ,20190213,지에스피
0,00914217, ,20190213,예스코리아
0,01331147, ,20190213,티앤티공작
0,00769501, ,20190213,꿈나무학당
0,00529444, ,20190213,두루약품
0,01335046, ,20181019,서해그린
0,01201934, ,20190225,케이피엠인베스트먼트
0,01149537, ,20190225,범아기계공업
0,01330892, ,20190225,제이엔테크
0,00534190, ,20190225,구정마루
0,00258926, ,20190225,서한산업
0,00409478, ,20190225,대창
0,01296543, ,20190225,서현운수
0,00217008, ,20190225,호산기업
0,01228205, ,20190225,티제이엘
0,01309494, ,20190225,한국전기차충전서비스
0,00764898, ,20190225,대길공영
0,01149661, ,20190220,경동금속
0,00872212, ,20190220,비핸즈카드
0,01010581, ,20190220,알앤비소프트
0,00520683, ,20190220,하나산업
0,00115029, ,20190220,동남주택산업
0,01149421, ,20190225,리드파워
0,01146886, ,20190225,한진에셋
0,00560496, ,20190225,엔에스오토텍
0,00607724, ,20190225,디엠씨미디어
0,00530334, ,20190225,광일기공
0,01218697, ,20190225,엔에스하이텍
0,00916914, ,20190225,세흥산업개발
0,01081428, ,20190225,진일테크
0,01011447, ,20190225,국일유니밀
0,01233191, ,20190225,대성산업
0,01297737, ,20190221,송산하우징
0,00955870, ,20190221,에이큐
0,00804910, ,20190221,대우디스플레이
0,00673879, ,20190221,네옴
0,00493185,090470,20190221,제이스텍
0,00819930, ,20190221,태양상조
0,00485681, ,20190221,오성산업
0,01295146, ,20190221,에즈윈
0,01041299, ,20190221,호텔샹그릴라
0,00673709, ,20190221,센트랄디티에스
0,00417644, ,20190221,천안물류
0,01218660, ,20190221,시영
0,01317217, ,20181005,아이코스제이차
0,01246195, ,20181005,이코사주류
0,01206610, ,20181005,에이치디제오차
0,01329328, ,20181005,신풍자원
0,01206638, ,20181005,에이티디비제이차
0,01206629, ,20181005,에이티디비제일차
0,01317235, ,20181005,엘터미널제일차
0,01193079, ,20181005,코리아큐
0,01250198, ,20181005,코퍼릿턴어라운드제일호
0,01270943, ,20181005,키스아이비제십칠차
0,01193060, ,20181005,키스큐
0,01280472, ,20181005,파인에이치케이
0,01331174, ,20181005,에스에이치이엔씨
0,01353325, ,20190211,에스지퍼스트제이차
0,00927220, ,20190211,수성자원개발
0,01352441, ,20190211,농업회사법인민속친한우
0,01222690, ,20190211,화성리사이클링
0,01218624, ,20190218,사직오토랜드
0,01016831, ,20190218,케이세웅건설
0,00692166, ,20190218,상신
0,01294341, ,20190218,에너진
0,00918301, ,20190218,진영철강
0,00958442, ,20190218,제일에스엔씨
0,01231281, ,20190218,선화금속
0,00110389, ,20190218,아에라
0,00374020,063760,20190225,이엘피
0,01150001, ,20190225,홈에이스
0,00920023, ,20190225,켐옵틱스
0,01254918, ,20190225,융창상사
0,01089350,220260,20190225,켐트로스
0,01231731, ,20190225,한진물산
0,01012589, ,20190225,피플라이프
0,00446363, ,20190225,엘림전자산업
0,00179063, ,20190225,동진섬유
0,01293430, ,20190225,마스턴제26호판교피에프브이
0,00164797, ,20190225,현대종합금속
0,01286290, ,20190225,시영운수
0,00938305, ,20190225,크린브룩
0,00578325,092590,20190225,럭스피아
0,00355982, ,20190225,삼강에스앤씨
0,00987338, ,20190225,재영텀불러
0,00806237, ,20190225,에콘힐
0,00290463, ,20190225,농심엔지니어링
0,01288386, ,20190225,에스아이엠텍
0,01227224, ,20190225,세계로시스템
0,01228092, ,20190225,포커스에이치엔에스
0,01134605, ,20190225,연우라이프
0,01310214, ,20190225,제이엔제이파트너스
0,01011711, ,20190225,동양이지텍
0,00972886, ,20190225,대원
0,00806097, ,20190225,브레댄코
0,00916215, ,20190225,실력산업
0,01227604, ,20190225,해도지에프앤비
0,00874043, ,20190225,제일산업
0,00455875,079000,20190225,와토스코리아
0,01255014, ,20190225,삼육리더스라이프
0,00661731, ,20190225,이에스개발
0,00116189, ,20190225,동성금속
0,00208426, ,20190225,부국산업
0,00625359, ,20190225,거산기계
0,00171627, ,20190225,한성여객운수
0,00257839, ,20190225,남촌레저개발
0,01121823, ,20190225,평택이오스
0,01073067, ,20190225,제이엑스니폰오일앤에너지코리아
0,01228250, ,20190225,비봉케미칼
0,01293218, ,20190225,마제스타인베스트먼트
0,01223237, ,20190226,티지알앤
0,00868422, ,20190226,삼화플라스틱
0,01138407, ,20190226,일흥자동기계
0,00970028, ,20190226,후덕한금속
0,01237984, ,20190226,코리아펀딩
0,00366784, ,20190226,해송엔지니어링
0,00669441, ,20190226,만구
0,00821148, ,20190226,제이피앤씨
0,01104224, ,20190226,구봉산골프클럽
0,00808730, ,20190226,지성큐앤텍
0,00914147, ,20190226,삼익산업
0,01013056, ,20190226,극동에치팜
0,00975403, ,20190226,하이원
0,01213054, ,20190226,뮤텍코리아
0,01303436, ,20190226,보광팩
0,01218846, ,20190226,만암
0,00820723, ,20190226,케이에스피코리아
0,00657835, ,20190225,이노블록
0,00454788, ,20190225,컴테크써지
0,00412409, ,20190225,케이씨환경서비스
0,00164371, ,20190225,행성사
0,00590415, ,20190225,대현상공
0,00452018, ,20190225,행성디지털
0,00128157, ,20190225,삼정관광호텔
0,00576637, ,20190225,행성
0,00332556, ,20190225,엠와이에이치
0,00810799, ,20190225,오진개발
0,00810780, ,20190225,오진엠에이치
0,00914031, ,20190225,제이씨물산
0,00538132, ,20190225,삼일엘텍
0,00191524, ,20190225,대주중공업
0,01337549, ,20190118,골드제이와이제오차
0,01296871, ,20190218,평창이노베이션
0,01221354, ,20190218,대성물류
0,00974510, ,20190218,에이에프에프씨
0,00136262, ,20190218,신성약품
0,00672214, ,20190218,우인에프씨씨
0,01044807, ,20190218,대원에스디
0,00570493, ,20190218,유진메트로컴
0,00493024, ,20190218,메이트커뮤니케이션즈
0,01223909, ,20190218,주양쇼핑
0,00603135, ,20190218,기운
0,01331493, ,20181010,지인컨설팅
0,01180659, ,20181010,샤이닝스톤구미
0,01277919, ,20181010,와이비영통제삼차
0,01187935, ,20181010,허니드림제일차
0,01046629, ,20181010,파인트리시티제일차
0,01240164, ,20181010,유베스트제사차
0,00363051, ,20181010,씨씨알
0,01330607, ,20181010,개암나무
0,01334241, ,20181010,엘테크
0,01275391, ,20181012,아이비제일차
0,01275407, ,20181012,앰비셔스제이차
0,01272826, ,20181012,더블케이제삼차
0,01318632, ,20181012,아이비제오차
0,01272835, ,20181012,안성로지스틱스
0,01334649, ,20181012,제니스범어
0,01321557, ,20181012,리드트리제일차
0,01316625, ,20181012,케이디정평제일차
0,01083550, ,20181012,케이디비미래비젼제삼차
0,01316634, ,20181012,케이디정평제이차
0,01316652, ,20181012,케이디정평제삼차
0,01262564, ,20181012,호평알프하임제일차
0,01321584, ,20181012,사우스레이크제일차
0,01262582, ,20181012,호평알프하임제이차
0,01262591, ,20181012,호평알프하임제삼차
0,01181524, ,20181012,케이디피피제삼차
0,01168426, ,20181012,밸류플러스제삼십일차
0,01267152, ,20181012,더블유아이비제오차
0,01267143, ,20181012,투에이치엠제사차
0,01267161, ,20181012,뉴스타신암제일차
0,00260295, ,20190211,삼일회계법인
0,01211603, ,20190211,두진
0,01024186, ,20190212,비에프당진제일차
0,01147122, ,20190212,세기글로벌
0,01339477, ,20190212,우리에이치에스제이차
0,01220267, ,20190212,라임주택
0,00415895, ,20190213,서울고속도로
0,01003183, ,20190213,밀머란에스피씨
0,01353495, ,20190213,더블유앤
0,01027891, ,20190213,호남풍력발전
0,00864374, ,20190213,호수인베스트
0,01139655, ,20190213,경복궁가는길에스피씨
0,01284636, ,20190214,코스
0,01287226, ,20190214,태완건설
0,00932453, ,20190214,대양엠에스티
0,01098677, ,20181015,신한에스러셀
0,01098686, ,20181015,에스러셀제오차
0,01167959, ,20181015,써니금융제삼차
0,01216051, ,20181015,씨지앤율촌2호기
0,01216060, ,20181015,써니러셀제육차
0,01085071, ,20181224,에이티앤에스
0,01344196, ,20181224,강남테크
0,01345016, ,20181224,지이투자
0,00537966, ,20181224,한화라이프에셋
0,00245445, ,20181224,일진파트너스
0,01293670, ,20190225,와이지플러스개발
0,01337026, ,20190225,세움도시미학
0,01109159, ,20190225,에이치엘비네트웍스
0,00491840, ,20190225,대우볼트
0,01075029, ,20190225,동광사우
0,00490878, ,20190225,명성환경
0,00386821, ,20190225,고산공영
0,00864222, ,20190225,한국쓰리축
0,00572969, ,20190225,한두패키지
0,00784801, ,20190225,웨이브씨티개발
0,00180014, ,20190225,보영운수
0,01080021, ,20190225,재욱
0,00249399, ,20190225,다무라케미컬코리아
0,01103702, ,20190221,피.와이.씨
0,00984410, ,20190221,대원그린에너지
0,00355089,045340,20190221,토탈소프트
0,00366702, ,20190221,아폴로산업
0,00533003,105740,20190221,디케이락
0,01156272, ,20190221,한국코스모
0,01300323, ,20190221,아이베
0,00439910, ,20190221,한국허치슨터미널
0,00531892, ,20190221,아이디알시스템
0,00653644, ,20190221,이엠텍아이엔씨
0,00239763, ,20190221,연전개발
0,00949161, ,20190221,티엠씨
0,01332881, ,20181005,가온주택건설
0,00291028, ,20181005,애니셀
0,01336294, ,20181024,트루프렌드익산
0,01336300, ,20181024,더블에이치에코
0,01271474, ,20181024,엠디프로페셔널판교제일차
0,00819985, ,20190211,참교육배움터
0,01025228, ,20190211,케이팩
0,00573630, ,20190211,어시스트코리아
0,00567259, ,20190211,태화인더스트리
0,01327843, ,20190211,산천물류
0,00132673, ,20190211,성보건설산업
0,00224901, ,20190211,남여주레저개발
0,01353477, ,20190211,아름투자자문
0,00985312, ,20190225,세운산업
0,01307964, ,20190225,더블유투
0,00663377, ,20190225,두성산업
0,00378424, ,20190225,영진상호저축은행
0,00491141, ,20190225,동우전기
0,01280630, ,20190225,디지털프론티어
0,00871134, ,20190225,씨엘팜
0,00240963, ,20190225,오성기전
0,01251054, ,20190225,도로오토모티브
0,00937139, ,20190225,삼강통산
0,00361479, ,20190225,캐슬파인리조트
0,00141741, ,20190225,오성사
0,01161867, ,20190225,코토인베스트먼트
0,01294305, ,20190225,벨커뮤니케이션즈
0,01286449, ,20190225,우진
0,00156822, ,20190225,한유
0,01331323, ,20190225,정우상운
0,00456704, ,20190225,우상건설
0,00132585, ,20190225,엠에스상호저축은행
0,00767682, ,20190225,우리별
0,00300399, ,20190225,일신레져
0,01149810, ,20190225,길음시장
0,00441173, ,20190225,화인테크놀리지
0,00920245, ,20190225,신광테크놀러지
0,00406356, ,20190225,크레텍웰딩
0,01333622, ,20190225,공간개발
0,00970897, ,20190225,한라개발
0,00447098, ,20190225,한국컨테이너풀
0,00248363, ,20190225,베루코리아
0,01228898, ,20190225,에버스톤
0,00971805, ,20190225,프랜푸드
0,00914350, ,20190225,청강실업
0,01050738, ,20190225,솔트룩스
0,00620992, ,20190225,지젤스포츠클럽
0,00973511, ,20190225,퍼스트이개발
0,01141818, ,20190225,알피에스
0,00127495, ,20190225,삼우
0,00810160, ,20190225,에버그린푸드
0,01238406, ,20190225,한국썸벧
0,00300326, ,20190225,르그랑코리아
0,01287554, ,20190225,비엔포비
0,01285264, ,20190225,혜인물류
0,00629726, ,20190225,삼원산업
0,01139284, ,20190225,호안
0,00304340, ,20190225,엠지엘
0,00688987, ,20190225,서진에스앤피
0,01085895, ,20190225,더가든오브내추럴솔루션
0,01099782, ,20190225,부강티앤씨
0,01336133, ,20190225,서해
0,00675211, ,20190225,대유스틸
0,00443269, ,20190225,세양물류
0,00238162, ,20190225,하엠
0,00922960, ,20190225,삼진JMC
0,01213212, ,20190225,씨드
0,01261459, ,20190225,홈앤서비스
0,00897752,278280,20190225,천보
0,00610223, ,20190225,한국드라이베아링
0,00669238, ,20190225,다인
0,00816313, ,20190225,농업회사법인삼화원종
0,01233924, ,20190225,하림펫푸드
0,00480367,100090,20190225,삼강엠앤티
0,00184357, ,20190225,덕양
0,00138561, ,20190225,아라리오
0,00342942, ,20190225,도스코
0,00673903, ,20190225,케이아이디벨롭먼트
0,01144055, ,20190225,천보정밀
0,00575799, ,20190225,이텍산업
0,01306123, ,20190225,덕양케미칼
0,01297533, ,20190225,한국선박글로벌3호선박투자회사
0,00926328, ,20190219,고려계전
0,01079308, ,20190219,태평석유
0,01210914, ,20190219,한양기업
0,01256660, ,20190219,산하재
0,00871310, ,20190219,대한에프에이엔지니어링
0,01087228, ,20190219,창신
0,01148723, ,20190219,대동항업
0,01218943, ,20190219,웰푸드시스템
0,00533012, ,20190219,디오텍
0,01032510, ,20190219,성보유통
0,00769097, ,20190219,배성네트웍스
0,00223416, ,20190219,동일기술공사
0,00321578, ,20190219,금강쿼츠
0,01134580, ,20190219,선일콘크리트
0,01234349, ,20190219,불리언게임즈
0,00303129, ,20190219,우성염직
0,00187743, ,20190219,한국특수메탈공업
0,00357148, ,20190218,코우
0,00867159, ,20190218,통일빌리지
