Symbol,Item Name ,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-01-28
A071670,총자본(원),"68,848,794,150","65,872,935,670","67,378,085,120","66,938,284,760","68,569,005,450",,
A071670,총부채(원),"115,352,283,880","106,180,828,670","92,423,478,310","99,924,237,740","107,951,977,120",,
A071670,자본금(원),"5,000,000,000","5,000,000,000","5,000,000,000","5,000,000,000","5,000,000,000",,
A071670,이익잉여금(원),"54,028,986,840","51,367,929,760","53,176,675,610","52,738,137,590","54,110,418,340",,
A071670,영업활동으로인한현금흐름(원),"6,366,346,930","16,655,143,200","16,581,476,750","7,512,897,950","-1,374,098,200",,
A071670,투자활동으로인한현금흐름(원),"-7,671,956,810","-8,016,205,510","-5,587,107,440","-11,885,435,250","-7,286,755,430",,
A071670,"수정DPS(보통주,현금)(원)",,,,,,,
A071670,수정주가(원),"4,760","5,320","10,450","12,200","7,800","7,370","7,340"
A071670,상장주식수 (보통+우선)(주),"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000"
A023770,매출액(원),"7,928,976,650","8,669,418,090","11,813,008,550","11,924,641,040","11,815,231,310",,
A023770,영업이익(원),"517,679,980","1,692,565,700","2,335,717,090","1,085,629,520","-1,912,769,790",,
A023770,지배주주순이익(원),"2,077,322,260","911,044,510","2,037,998,860","-2,818,331,020","-7,545,380,520",,
A023770,총자본(원),"4,027,009,070","5,571,639,860","10,863,156,900","8,661,839,280","4,234,461,430",,
A023770,총부채(원),"70,906,482,670","73,117,830,630","75,680,111,470","79,313,011,910","75,056,666,420",,
A023770,자본금(원),"1,437,916,000","1,437,916,000","1,537,734,500","1,537,734,500","1,794,773,000",,
A023770,이익잉여금(원),"-28,244,965,510","-23,161,140,750","-21,220,352,720","-24,043,440,340","-31,958,658,290",,
A023770,영업활동으로인한현금흐름(원),"-513,440,250","-315,494,830","1,136,950,320","-2,190,864,410","-2,676,925,890",,
A023770,투자활동으로인한현금흐름(원),"3,792,521,900","-2,700,399,500","-5,000,241,030","-2,326,483,930","3,459,545,170",,
A023770,"수정DPS(보통주,현금)(원)",,,,,,,
A023770,수정주가(원),"5,580","9,950","9,790","7,740","6,900","17,500","17,200"
